"","Actual","Predicted","Profit","Signals"
"2019-08-19",188.429993,186.334750390154,-0.011119475071288,"Hold"
"2019-08-20",186.970001,185.714384782687,-0.00671560255975756,"Hold"
"2019-08-21",188.630005,185.232487610824,-0.0180115426979713,"Hold"
"2019-08-22",188.020004,184.919544987123,-0.0164900486486398,"Hold"
"2019-08-23",182.070007,184.750221686645,0.0147207919129975,"Buy"
"2019-08-26",184.820007,184.592834316408,-0.00122915634123786,"Hold"
"2019-08-27",184.429993,184.504869421735,0.000405988313058228,"Hold"
"2019-08-28",185.089996,184.474697719048,-0.0033243194891614,"Hold"
"2019-08-29",187.919998,184.503200332303,-0.0181821929760591,"Hold"
"2019-08-30",187.470001,184.678796303763,-0.0148888071763397,"Hold"
"2019-09-03",185.649994,184.964769547525,-0.00369094788376475,"Hold"
"2019-09-04",188.330002,185.269238631156,-0.016252128372218,"Hold"
"2019-09-05",191.779999,185.635223364367,-0.0320407532989565,"Hold"
"2019-09-06",191.589996,186.14212194328,-0.0284350653502787,"Hold"
"2019-09-09",191.190002,186.745901459717,-0.0232444191317246,"Hold"
"2019-09-10",190.639999,187.431850637054,-0.0168283066500976,"Hold"
"2019-09-11",192.429993,188.13636552312,-0.0223126728320367,"Hold"
"2019-09-12",193.229996,188.885204437616,-0.0224850781572464,"Hold"
"2019-09-13",192.539993,189.668977782085,-0.0149112668655564,"Hold"
"2019-09-16",191.679993,190.464225145998,-0.00634269563022006,"Hold"
"2019-09-17",192.600006,191.225492954358,-0.00713661995234905,"Hold"
"2019-09-18",192.520004,191.947156763938,-0.00297552059090123,"Hold"
"2019-09-19",192.839996,192.639180650487,-0.00104135736195184,"Hold"
"2019-09-20",190.800003,193.278538943049,0.0129902301052331,"Buy"
"2019-09-23",190.5,193.79288243715,0.0172854721110253,"Buy"
"2019-09-24",187.970001,194.169293156907,0.0329802209072003,"Buy"
"2019-09-25",190.080002,194.351899303981,0.0224742069603974,"Buy"
"2019-09-26",189.380005,194.404739570117,0.0265325506254852,"Buy"
"2019-09-27",187.029999,194.32202648475,0.0389885447454352,"Buy"
"2019-09-30",188.809998,194.049747537538,0.0277514410944373,"Buy"
"2019-10-01",187.270004,193.643689131544,0.0340347359182204,"Buy"
"2019-10-02",184.050003,193.079005123851,0.0490573321199635,"Buy"
"2019-10-03",186.070007,192.301795570614,0.0334916339881358,"Buy"
"2019-10-04",188.809998,191.433228601393,0.0138934941432115,"Buy"
"2019-10-07",188.240005,190.59796967035,0.0125263738191552,"Buy"
"2019-10-08",185.419998,189.802287566863,0.0236343955028141,"Buy"
"2019-10-09",187.229996,188.994199859132,0.00942265607447038,"Hold"
"2019-10-10",188.679993,188.250135316733,-0.00227823669289024,"Hold"
"2019-10-11",191.110001,187.631209784102,-0.0182030830291206,"Hold"
